2026-03-20 23:11:02,574-ERROR-root-error while scraping..
2026-03-20 23:11:02,578-ERROR-root-error while scraping..
2026-03-20 23:11:02,583-ERROR-root-error while scraping..
2026-03-20 23:11:02,589-ERROR-root-error while scraping..
2026-03-20 23:11:02,594-ERROR-root-error while scraping..
2026-03-20 23:11:02,599-ERROR-root-error while scraping..
2026-03-20 23:11:02,607-ERROR-root-error while scraping..
2026-03-20 23:11:02,613-ERROR-root-error while scraping..
2026-03-20 23:11:02,616-INFO-root-Data scraped..
2026-03-24 18:24:16,535-INFO-root-Execution started..
2026-03-24 23:15:46,856-INFO-root-Execution started..
2026-03-25 00:37:36,441-INFO-root-Execution started..
2026-03-25 00:38:13,379-INFO-root-Execution started..
2026-03-25 00:38:39,224-INFO-root-Execution started..
2026-03-25 00:38:40,779-INFO-root-Scraped data from page 10
2026-03-25 00:40:04,860-INFO-root-Execution started..
2026-03-25 00:40:07,344-INFO-root-Scraped data from page 1
2026-03-25 00:40:07,890-INFO-root-Scraped data from page 2
2026-03-25 00:40:08,419-INFO-root-Scraped data from page 3
2026-03-25 00:40:09,285-INFO-root-Scraped data from page 4
2026-03-25 00:40:09,875-INFO-root-Scraped data from page 5
2026-03-25 00:40:10,339-INFO-root-Scraped data from page 6
2026-03-25 00:40:11,792-INFO-root-Scraped data from page 7
2026-03-25 00:40:12,104-INFO-root-Scraped data from page 8
2026-03-25 00:40:12,481-INFO-root-Scraped data from page 9
2026-03-25 00:40:13,823-INFO-root-Scraped data from page 10
2026-03-25 23:08:43,957-INFO-root-Execution started..
2026-03-25 23:08:44,881-INFO-root-Scraped data from page 1
2026-03-25 23:08:45,568-INFO-root-Scraped data from page 2
2026-03-25 23:08:46,337-INFO-root-Scraped data from page 3
2026-03-25 23:08:46,998-INFO-root-Scraped data from page 4
2026-03-25 23:08:47,573-INFO-root-Scraped data from page 5
2026-03-25 23:08:48,053-INFO-root-Scraped data from page 6
2026-03-25 23:08:48,528-INFO-root-Scraped data from page 7
2026-03-25 23:08:48,862-INFO-root-Scraped data from page 8
2026-03-25 23:08:49,197-INFO-root-Scraped data from page 9
2026-03-25 23:08:49,545-INFO-root-Scraped data from page 10
2026-04-02 00:21:24,409-INFO-root-Execution started..
2026-04-02 00:21:25,883-INFO-root-Scraped data from page 1
2026-04-02 00:21:27,004-INFO-root-Scraped data from page 2
2026-04-02 00:21:28,315-INFO-root-Scraped data from page 3
2026-04-02 00:21:29,868-INFO-root-Scraped data from page 4
2026-04-02 00:21:31,451-INFO-root-Scraped data from page 5
2026-04-02 00:21:32,486-INFO-root-Scraped data from page 6
2026-04-02 00:21:33,437-INFO-root-Scraped data from page 7
2026-04-02 00:21:34,559-INFO-root-Scraped data from page 8
2026-04-02 00:21:35,735-INFO-root-Scraped data from page 9
2026-04-02 00:21:36,865-INFO-root-Scraped data from page 10
2026-04-03 01:37:16,608-INFO-root-Execution started..
2026-04-03 01:37:17,495-INFO-root-Scraped data from page 1
2026-04-03 01:37:17,498-ERROR-root-error while scraping..
2026-04-03 01:37:18,142-INFO-root-Scraped data from page 2
2026-04-03 01:37:18,142-ERROR-root-error while scraping..
2026-04-03 01:37:18,896-INFO-root-Scraped data from page 3
2026-04-03 01:37:18,896-ERROR-root-error while scraping..
2026-04-03 01:37:19,561-INFO-root-Scraped data from page 4
2026-04-03 01:37:19,562-ERROR-root-error while scraping..
2026-04-03 01:37:20,223-INFO-root-Scraped data from page 5
2026-04-03 01:37:20,224-ERROR-root-error while scraping..
2026-04-03 01:37:20,754-INFO-root-Scraped data from page 6
2026-04-03 01:37:20,754-ERROR-root-error while scraping..
2026-04-03 01:37:21,370-INFO-root-Scraped data from page 7
2026-04-03 01:37:21,868-INFO-root-Scraped data from page 8
2026-04-03 01:37:22,438-INFO-root-Scraped data from page 9
2026-04-03 01:37:22,851-INFO-root-Scraped data from page 10
2026-04-03 01:40:22,883-INFO-root-Execution started..
2026-04-03 01:40:23,658-INFO-root-Scraped data from page 1
2026-04-03 01:40:23,658-ERROR-root-error while scraping..
2026-04-03 01:40:24,269-INFO-root-Scraped data from page 2
2026-04-03 01:40:24,269-ERROR-root-error while scraping..
2026-04-03 01:40:24,934-INFO-root-Scraped data from page 3
2026-04-03 01:40:24,935-ERROR-root-error while scraping..
2026-04-03 01:40:25,533-INFO-root-Scraped data from page 4
2026-04-03 01:40:25,534-ERROR-root-error while scraping..
2026-04-03 01:40:26,163-INFO-root-Scraped data from page 5
2026-04-03 01:40:26,163-ERROR-root-error while scraping..
2026-04-03 01:40:26,622-INFO-root-Scraped data from page 6
2026-04-03 01:40:26,623-ERROR-root-error while scraping..
2026-04-03 01:40:27,100-INFO-root-Scraped data from page 7
2026-04-03 01:40:27,597-INFO-root-Scraped data from page 8
2026-04-03 01:40:28,106-INFO-root-Scraped data from page 9
2026-04-03 01:40:28,628-INFO-root-Scraped data from page 10
2026-04-03 01:46:16,738-INFO-root-Execution started..
2026-04-03 01:46:18,126-INFO-root-Scraped data from page 1
2026-04-03 01:46:18,130-ERROR-root-table jobs has no column named datePosted
2026-04-03 01:46:19,227-INFO-root-Scraped data from page 2
2026-04-03 01:46:19,228-ERROR-root-table jobs has no column named datePosted
2026-04-03 01:46:20,388-INFO-root-Scraped data from page 3
2026-04-03 01:46:20,390-ERROR-root-table jobs has no column named datePosted
2026-04-03 01:46:21,493-INFO-root-Scraped data from page 4
2026-04-03 01:46:21,495-ERROR-root-table jobs has no column named datePosted
2026-04-03 01:46:22,812-INFO-root-Scraped data from page 5
2026-04-03 01:46:22,814-ERROR-root-table jobs has no column named datePosted
2026-04-03 01:46:23,502-INFO-root-Scraped data from page 6
2026-04-03 01:46:23,503-ERROR-root-table jobs has no column named datePosted
2026-04-03 01:46:24,384-INFO-root-Scraped data from page 7
2026-04-03 01:46:24,963-INFO-root-Scraped data from page 8
2026-04-03 01:46:25,581-INFO-root-Scraped data from page 9
2026-04-03 01:46:26,178-INFO-root-Scraped data from page 10
2026-04-03 01:49:44,157-INFO-root-Execution started..
2026-04-03 01:49:45,736-INFO-root-Scraped data from page 1
2026-04-03 01:49:46,916-INFO-root-Scraped data from page 2
2026-04-03 01:49:48,005-INFO-root-Scraped data from page 3
2026-04-03 01:49:49,134-INFO-root-Scraped data from page 4
2026-04-03 01:49:50,203-INFO-root-Scraped data from page 5
2026-04-03 01:49:50,905-INFO-root-Scraped data from page 6
2026-04-03 01:49:51,690-INFO-root-Scraped data from page 7
2026-04-03 01:49:52,247-INFO-root-Scraped data from page 8
2026-04-03 01:49:52,803-INFO-root-Scraped data from page 9
2026-04-03 01:49:53,349-INFO-root-Scraped data from page 10
2026-04-03 01:56:30,947-INFO-root-Execution started..
2026-04-03 01:56:32,590-INFO-root-Scraped data from page 1
2026-04-03 01:56:33,776-INFO-root-Scraped data from page 2
2026-04-03 01:56:34,984-INFO-root-Scraped data from page 3
2026-04-03 01:56:36,036-INFO-root-Scraped data from page 4
2026-04-03 01:56:37,181-INFO-root-Scraped data from page 5
2026-04-03 01:56:37,916-INFO-root-Scraped data from page 6
2026-04-03 01:56:38,763-INFO-root-Scraped data from page 7
2026-04-03 01:56:39,385-INFO-root-Scraped data from page 8
2026-04-03 01:56:40,071-INFO-root-Scraped data from page 9
2026-04-03 01:56:40,736-INFO-root-Scraped data from page 10
2026-04-03 11:08:08,157-INFO-root-Execution started..
2026-04-03 11:08:09,011-INFO-root-Scraped data from page 1
2026-04-03 11:08:09,607-INFO-root-Scraped data from page 2
2026-04-03 11:08:10,254-INFO-root-Scraped data from page 3
2026-04-03 11:08:10,875-INFO-root-Scraped data from page 4
2026-04-03 11:08:11,530-INFO-root-Scraped data from page 5
2026-04-03 11:08:12,017-INFO-root-Scraped data from page 6
2026-04-03 11:08:12,515-INFO-root-Scraped data from page 7
2026-04-03 11:08:12,906-INFO-root-Scraped data from page 8
2026-04-03 11:08:13,339-INFO-root-Scraped data from page 9
2026-04-03 11:08:13,736-INFO-root-Scraped data from page 10
2026-04-03 11:08:14,126-INFO-root-Scraped data from page 11
2026-04-03 11:08:14,507-INFO-root-Scraped data from page 12
2026-04-03 11:08:14,902-INFO-root-Scraped data from page 13
2026-04-03 11:08:15,326-INFO-root-Scraped data from page 14
2026-04-03 11:08:15,710-INFO-root-Scraped data from page 15
2026-04-03 11:08:16,099-INFO-root-Scraped data from page 16
2026-04-03 11:08:16,500-INFO-root-Scraped data from page 17
2026-04-03 11:08:16,920-INFO-root-Scraped data from page 18
2026-04-03 11:08:17,323-INFO-root-Scraped data from page 19
2026-04-03 11:08:17,699-INFO-root-Scraped data from page 20
2026-04-03 16:18:55,474-INFO-root-Execution started..
2026-04-03 16:18:56,226-INFO-root-Scraped data from page 1
2026-04-03 16:18:56,229-ERROR-root-'int' object is not callable
2026-04-03 16:18:57,412-INFO-root-Scraped data from page 2
2026-04-03 16:18:57,414-ERROR-root-'int' object is not callable
2026-04-03 16:18:58,582-INFO-root-Scraped data from page 3
2026-04-03 16:19:00,342-INFO-root-Scraped data from page 4
2026-04-03 16:19:00,923-INFO-root-Scraped data from page 5
2026-04-03 16:19:00,926-ERROR-root-'int' object is not callable
2026-04-03 16:19:01,729-INFO-root-Scraped data from page 6
2026-04-03 16:19:01,731-ERROR-root-'int' object is not callable
2026-04-03 16:19:02,190-INFO-root-Scraped data from page 7
2026-04-03 16:19:02,532-INFO-root-Scraped data from page 8
2026-04-03 16:19:02,839-INFO-root-Scraped data from page 9
2026-04-03 16:19:03,189-INFO-root-Scraped data from page 10
2026-04-03 16:19:03,488-INFO-root-Scraped data from page 11
2026-04-03 16:19:03,888-INFO-root-Scraped data from page 12
2026-04-03 16:19:04,210-INFO-root-Scraped data from page 13
2026-04-03 16:19:04,528-INFO-root-Scraped data from page 14
2026-04-03 16:19:04,881-INFO-root-Scraped data from page 15
2026-04-03 16:19:05,208-INFO-root-Scraped data from page 16
2026-04-03 16:19:05,552-INFO-root-Scraped data from page 17
2026-04-03 16:19:05,893-INFO-root-Scraped data from page 18
2026-04-03 16:19:06,209-INFO-root-Scraped data from page 19
2026-04-03 16:19:06,554-INFO-root-Scraped data from page 20
2026-04-04 20:09:55,059-INFO-root-Execution started..
2026-04-04 20:09:57,078-INFO-root-Scraped data from page 1
2026-04-04 20:09:57,085-ERROR-root-'int' object is not callable
2026-04-04 20:09:58,696-INFO-root-Scraped data from page 2
2026-04-04 20:09:58,698-ERROR-root-'int' object is not callable
2026-04-04 20:10:00,107-INFO-root-Scraped data from page 3
2026-04-04 20:10:01,304-INFO-root-Scraped data from page 4
2026-04-04 20:10:02,472-INFO-root-Scraped data from page 5
2026-04-04 20:10:02,475-ERROR-root-'int' object is not callable
2026-04-04 20:10:04,969-INFO-root-Scraped data from page 6
2026-04-04 20:10:04,971-ERROR-root-'int' object is not callable
2026-04-04 20:10:06,258-INFO-root-Scraped data from page 7
2026-04-04 20:10:07,176-INFO-root-Scraped data from page 8
2026-04-04 20:10:08,275-INFO-root-Scraped data from page 9
2026-04-04 20:10:09,382-INFO-root-Scraped data from page 10
2026-04-04 20:10:10,359-INFO-root-Scraped data from page 11
2026-04-04 20:10:11,666-INFO-root-Scraped data from page 12
2026-04-04 20:10:12,567-INFO-root-Scraped data from page 13
2026-04-04 20:10:13,484-INFO-root-Scraped data from page 14
2026-04-04 20:10:14,424-INFO-root-Scraped data from page 15
2026-04-04 20:10:15,404-INFO-root-Scraped data from page 16
2026-04-04 20:10:16,583-INFO-root-Scraped data from page 17
2026-04-04 20:10:17,502-INFO-root-Scraped data from page 18
2026-04-04 20:10:18,601-INFO-root-Scraped data from page 19
2026-04-04 20:10:19,504-INFO-root-Scraped data from page 20
2026-04-12 01:17:45,884-INFO-root-Execution started..
2026-04-12 01:17:46,701-INFO-root-Scraped data from page 1
2026-04-12 01:17:46,702-ERROR-root-'int' object is not callable
2026-04-12 01:17:47,319-INFO-root-Scraped data from page 2
2026-04-12 01:17:47,320-ERROR-root-'int' object is not callable
2026-04-12 01:17:47,970-INFO-root-Scraped data from page 3
2026-04-12 01:17:47,973-ERROR-root-'int' object is not callable
2026-04-12 01:17:48,656-INFO-root-Scraped data from page 4
2026-04-12 01:17:48,657-ERROR-root-'int' object is not callable
2026-04-12 01:17:49,224-INFO-root-Scraped data from page 5
2026-04-12 01:17:49,225-ERROR-root-'int' object is not callable
2026-04-12 01:17:49,603-INFO-root-Scraped data from page 6
2026-04-12 01:17:49,618-ERROR-root-'int' object is not callable
2026-04-12 01:17:50,003-INFO-root-Scraped data from page 7
2026-04-12 01:17:50,459-INFO-root-Scraped data from page 8
2026-04-12 01:17:50,834-INFO-root-Scraped data from page 9
2026-04-12 01:17:51,213-INFO-root-Scraped data from page 10
2026-04-12 01:17:51,611-INFO-root-Scraped data from page 11
2026-04-12 01:17:51,979-INFO-root-Scraped data from page 12
2026-04-12 01:17:52,340-INFO-root-Scraped data from page 13
2026-04-12 01:17:52,720-INFO-root-Scraped data from page 14
